vessel	cruise	station	region	latitude	longitude	bottom_depth	date_time	depth_min	depth_max	manual_classification	developmental_stage	individuals_cub_m	individuals_sqr_m	animal	copepod	phylum	class	spec_order	family	genus	species
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Oithona similis	male	3.2	160.0	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona similis
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	egg		1292.8	64640.0	True	False	Animalia	egg				
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Oncaea	CI-CVI	128.0	6400.0	True	True	Crustacea	Copepoda	Cyclopoida	Oncaeidae	Oncaea	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Calanus glacialis	CIV	0.4	20.0	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus glacialis
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Calanus hyperboreus	female	8.0	400.0	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus hyperboreus
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Calanus hyperboreus	CI	3.6	180.0	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus hyperboreus
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Calanoida	NI-NVI	128.0	6400.0	True	True	Crustacea	Copepoda	Calanoida			
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Eukrohnia hamata		5.2	260.0	True	False	Chaetognatha	Sagittoidea	Phragmophora	Eukrohniidae	Eukrohnia	Eukrohnia hamata
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Pseudocalanus	CII	0.4	20.0	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Calanus finmarchicus	CV	15.6	780.0	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus finmarchicus
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Pseudocalanus	CIV	0.4	20.0	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Foraminifera		0.4	20.0	True	False	Rhizaria	Foraminifera				
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Calanus glacialis	CV	2.4	120.0	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus glacialis
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Ostracoda		1.6	80.0	True	False	Crustacea	Ostracoda				
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Paraeuchaeta glacialis	female	1.6	80.0	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	Paraeuchaeta glacialis
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Calanus finmarchicus	CII	0.8	40.0	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus finmarchicus
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Oithona	CI-CIV	105.6	5280.0	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Calanus hyperboreus	CIV	6.4	320.0	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus hyperboreus
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Calanus glacialis	CI	1.6	80.0	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus glacialis
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Oithona similis	CV	150.4	7520.0	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona similis
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Thysanoessa		0.4	20.0	True	False	Crustacea	Malacostraca	Euphausiacea	Euphausiidae	Thysanoessa	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Calanus finmarchicus	female	11.2	560.0	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus finmarchicus
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Calanus finmarchicus	CI	0.4	20.0	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus finmarchicus
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Oithona similis	female	48.0	2400.0	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona similis
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Oithona atlantica	female	0.4	20.0	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona atlantica
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Oithona atlantica	CV	0.4	20.0	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona atlantica
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Metridia longa	CIV	22.4	1120.0	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Calanus glacialis	female	10.4	520.0	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus glacialis
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Euphausiidae	calyptopis	3.6	180.0	True	False	Crustacea	Malacostraca	Euphausiacea	Euphausiidae		
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	0.0	50.0	Appendicularia		35.6	1780.0	True	False	Tunicata	Appendicularia				
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Paraeuchaeta	CIII	0.46	23.08	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Oithona	CI-CIV	6.77	338.46	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Calanoida	CI	0.31	15.38	True	True	Crustacea	Copepoda	Calanoida			
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Isopoda		0.46	23.08	True	False	Crustacea	Malacostraca	Isopoda			
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Metridia longa	female	0.92	46.15	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Oncaea	CI-CVI	18.46	923.08	True	True	Crustacea	Copepoda	Cyclopoida	Oncaeidae	Oncaea	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Oithona	NI-NVI	6.62	330.77	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Scolecithricella minor	CV	0.31	15.38	True	True	Crustacea	Copepoda	Calanoida	Scolecitrichidae	Scolecithricella	Scolecithricella minor
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Oithona similis	CV	3.23	161.54	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona similis
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Scolecithricella minor	female	0.15	7.69	True	True	Crustacea	Copepoda	Calanoida	Scolecitrichidae	Scolecithricella	Scolecithricella minor
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Foraminifera		7.38	369.23	True	False	Rhizaria	Foraminifera				
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Calanus hyperboreus	female	0.15	7.69	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus hyperboreus
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Echinodermata	larvae	5.38	269.23	True	False	Echinodermata					
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Microcalanus	CI-CIV	20.62	1030.77	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Calanus finmarchicus	CI	0.15	7.69	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus finmarchicus
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Calanus glacialis	CIV	0.31	15.38	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus glacialis
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Calanus finmarchicus	CIV	0.15	7.69	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus finmarchicus
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Calanus finmarchicus	CV	1.38	69.23	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus finmarchicus
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Metridia longa	NI-NVI	14.46	723.08	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Microcalanus	CV	5.54	276.92	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Cnidaria		0.15	7.69	True	False	Cnidaria					
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Euphausiidae	calyptopis	0.62	30.77	True	False	Crustacea	Malacostraca	Euphausiacea	Euphausiidae		
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Paraeuchaeta	CV	0.31	15.38	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Metridia longa	CV	0.46	23.08	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	egg sac		1.08	53.85	True	False	Animalia	egg sac				
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Oithona similis	male	0.46	23.08	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona similis
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Calanus finmarchicus	female	0.62	30.77	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus finmarchicus
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Paraeuchaeta	CII	0.46	23.08	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	egg		96.0	4800.0	True	False	Animalia	egg				
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Oithona atlantica	female	0.92	46.15	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona atlantica
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Appendicularia		0.92	46.15	True	False	Tunicata	Appendicularia				
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Scolecithricella minor	CIV	0.15	7.69	True	True	Crustacea	Copepoda	Calanoida	Scolecitrichidae	Scolecithricella	Scolecithricella minor
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Ostracoda		1.69	84.62	True	False	Crustacea	Ostracoda				
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Oithona similis	female	12.46	623.08	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona similis
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Chaetognatha		2.77	138.46	True	False	Chaetognatha					
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Calanoida	NI-NVI	4.92	246.15	True	True	Crustacea	Copepoda	Calanoida			
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Pseudocalanus	CI-CIV	0.15	7.69	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Oithona atlantica	CV	0.15	7.69	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona atlantica
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Microcalanus	female	8.62	430.77	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	50.0	100.0	Radiolaria		0.31	15.38	True	False	Rhizaria	Radiolaria				
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Copepoda	NI-NVI	6.0	600.0	True	True	Crustacea	Copepoda				
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Microcalanus	male	0.62	61.54	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Pseudocalanus	CV	0.15	15.38	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Oithona	CI-CVI	0.62	61.54	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Oncaea	CI-CVI	8.62	861.54	True	True	Crustacea	Copepoda	Cyclopoida	Oncaeidae	Oncaea	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Microcalanus	female	20.92	2092.31	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Scolecithricella minor	CIII	0.23	23.08	True	True	Crustacea	Copepoda	Calanoida	Scolecitrichidae	Scolecithricella	Scolecithricella minor
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Heterorhabdus norvegicus	female	0.08	7.69	True	True	Crustacea	Copepoda	Calanoida	Heterorhabdidae	Heterorhabdus	Heterorhabdus norvegicus
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Metridia longa	CV	2.69	269.23	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Microcalanus	CI-CVI	0.62	61.54	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Themisto abyssorum		0.08	7.69	True	False	Crustacea	Malacostraca	Amphipoda	Hyperiidae	Themisto	Themisto abyssorum
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Scolecithricella minor	CV	0.15	15.38	True	True	Crustacea	Copepoda	Calanoida	Scolecitrichidae	Scolecithricella	Scolecithricella minor
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Oithona atlantica	CV	2.15	215.38	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona atlantica
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Metridia longa	NI-NVI	10.77	1076.92	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Oithona atlantica	CI-CVI	0.15	15.38	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona atlantica
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Pseudocalanus	female	1.0	100.0	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Polychaeta		0.38	38.46	True	False	Annelida	Polychaeta				
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Microcalanus	CI-CIV	50.46	5046.15	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Microcalanus	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Paraeuchaeta	CII	0.23	23.08	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Radiolaria		2.77	276.92	True	False	Rhizaria	Radiolaria				
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	egg sac		3.85	384.62	True	False	Animalia	egg sac				
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Scolecithricella minor	CIV	0.15	15.38	True	True	Crustacea	Copepoda	Calanoida	Scolecitrichidae	Scolecithricella	Scolecithricella minor
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Foraminifera		10.15	1015.38	True	False	Rhizaria	Foraminifera				
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Oithona similis	female	6.77	676.92	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona similis
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Metridia longa	CII	0.08	7.69	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Oithona	CI-CIV	17.23	1723.08	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Oithona atlantica	female	4.92	492.31	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona atlantica
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Euphausiidae	calyptopis	0.69	69.23	True	False	Crustacea	Malacostraca	Euphausiacea	Euphausiidae		
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Metridia longa	CI	0.69	69.23	True	True	Crustacea	Copepoda	Calanoida	Metridinidae	Metridia	Metridia longa
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Calanus hyperboreus	CIV	0.15	15.38	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus hyperboreus
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Calanus finmarchicus	female	0.31	30.77	True	True	Crustacea	Copepoda	Calanoida	Calanidae	Calanus	Calanus finmarchicus
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Cnidaria		0.08	7.69	True	False	Cnidaria					
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Oithona	NI-NVI	8.62	861.54	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Paraeuchaeta	CIV	0.08	7.69	True	True	Crustacea	Copepoda	Calanoida	Euchaetidae	Paraeuchaeta	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Eukrohnia hamata		1.23	123.08	True	False	Chaetognatha	Sagittoidea	Phragmophora	Eukrohniidae	Eukrohnia	Eukrohnia hamata
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Chaetognatha		1.0	100.0	True	False	Chaetognatha					
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Isopoda		0.23	23.08	True	False	Crustacea	Malacostraca	Isopoda			
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Oithona similis	CV	4.92	492.31	True	True	Crustacea	Copepoda	Cyclopoida	Oithonidae	Oithona	Oithona similis
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	egg		18.92	1892.31	True	False	Animalia	egg				
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Calanoida	CI-CVI	0.08	7.69	True	True	Crustacea	Copepoda	Calanoida			
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Mormonilla	CI-CVI	0.15	15.38	True	True	Crustacea	Copepoda	Mormonilloida	Mormonillidae	Mormonilla	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Pseudocalanus	NI-NVI	0.15	15.38	True	True	Crustacea	Copepoda	Calanoida	Clausocalanidae	Pseudocalanus	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Gastropoda		0.08	7.69	True	False	Mollusca	Gastropoda				
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Ostracoda		2.08	207.69	True	False	Crustacea	Ostracoda				
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	Fritillaria		0.08	7.69	True	False	Tunicata	Appendicularia	Copelata	Fritillariidae	Fritillaria	
Polarstern	PS99.2	PS99_051-6	Fram Strait	78.98983	-5.40233	1014.0	2016-07-02 07:50:00	100.0	200.0	trochophora	trochophora	0.08	7.69	True	False	Animalia	trochophora				
